"occurrenceID"	"identificationID"	"identifiedBy"	"dateIdentified"	"kingdom"	"biotypeStatus"	"identificationRemarks"	"lifeZoneID"	"lifeZone"	"ecoOrderID"	"ecoOrder"	"ecoFamilyID"	"ecoFamily"	"ecoGenusID"	"ecoGenus"	"ecoSpeciesID"	"ecoSpecies"	"ecoSpeciesTranslated"	"ecoSpeciesEN"	"ecoSpeciesFR"	"ecoSpeciesENFR"	"identificationReference"	"identificationReferencePage"	"identificationReferenceID"	"linktmp"	"checkLink"	"synof_ecoSpeciesID"	"synof_ecoSpecies"	"synof_ecoSpeciesBiotype"	"nomenclaturalStatus"
"BS61-20191009-0948-70"	20200505	"Senterre, Bruno"	2019-12-31T00:00:00Z	"Plantae"	"holobiotype"		"d88800cf-d09e-4404-ace8-ed5ff6d1d433"	"Tropical submontane perhumid"	"110"	"Inland (non-coastal) upland"	"11080"	"Subsaxicolous"	"48edc953-3438-46b9-b44a-bf3a600b2a88"	"Subsaxicolous dwarf forest on ironstone outcrop"	"20200505111213"	"Forêt ouest africaine naine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales perhumides sempervirentes submontagnardes (FR)"	"West African Saxicolous dwarf forest on ironstone of the Submontane tropical perhumid moist evergreen rainforest zone (EN)"	"West African Saxicolous dwarf forest on ironstone of the Submontane tropical perhumid moist evergreen rainforest zone (EN)"	"Forêt ouest africaine naine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales perhumides sempervirentes submontagnardes (FR)"	"West African Saxicolous dwarf forest on ironstone of the Submontane tropical perhumid moist evergreen rainforest zone (EN)"	"Senterre et al. (2019)"	"40"	"https://doi.org/10.13140/RG.2.2.13242.93129"	"BS61-20191009-0948-702019-12-31"	1	"20200505111213"	"Forêt ouest africaine naine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales perhumides sempervirentes submontagnardes (FR)"	"BS61-20191009-0948-70"	"aa-Accepted name"
"Astron-20190101-2134-3"	20200505	"Astron"	2019-01-01T00:00:00Z	"Plantae"	"holobiotype"		"d88800cf-d09e-4404-ace8-ed5ff6d1d433"	"Tropical submontane perhumid"	"110"	"Inland (non-coastal) upland"	"11080"	"Subsaxicolous"	"48edc953-3438-46b9-b44a-bf3a600b2a88"	"Subsaxicolous dwarf forest on ironstone outcrop"	"20200505111559"	"Permanent secondary forest (EN)"		"Permanent secondary forest (EN)"	""	"Permanent secondary forest (EN)"	"Astron (2019)"	"3"		"Astron-20190101-2134-32019-01-01"	1	"20200505111213"	"Forêt ouest africaine naine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales perhumides sempervirentes submontagnardes (FR)"	"BS61-20191009-0948-70"	"bb-Heterotypic names"
"BS61-20191004-1108-40"	20200505	"Senterre, Bruno"	2019-12-31T00:00:00Z	"Plantae"	"holobiotype"		"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	"110"	"Inland (non-coastal) upland"	"11020"	"Drained (topographically)"	"87e57609-ab15-4fbd-aae2-99c993a286ec"	"Overdrained forest"	"20200505151119"	"Forêt ouest africaine naine sur-drainée de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"West African Overdrained dwarf forest of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"West African Overdrained dwarf forest of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Forêt ouest africaine naine sur-drainée de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"West African Overdrained dwarf forest of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Senterre et al. (2019)"	"46"	"https://doi.org/10.13140/RG.2.2.13242.93129"	"BS61-20191004-1108-402019-12-31"	1	"20200505151119"	"Forêt ouest africaine naine sur-drainée de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"BS61-20191004-1108-40"	"aa-Accepted name"
"Astron-20190101-1746-11"	20200505	"Astron"	2019-01-01T00:00:00Z	"Plantae"	"holobiotype"		"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	"110"	"Inland (non-coastal) upland"	"11020"	"Drained (topographically)"	"87e57609-ab15-4fbd-aae2-99c993a286ec"	"Overdrained forest"	"20200505152436"	"Drier semi-deciduous forest (EN)"		"Drier semi-deciduous forest (EN)"	""	"Drier semi-deciduous forest (EN)"	"Astron (2019)"	"11"		"Astron-20190101-1746-112019-01-01"	1	"20200505151119"	"Forêt ouest africaine naine sur-drainée de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"BS61-20191004-1108-40"	"bb-Heterotypic names"
"Golder-20130101-1649-7"	20200505	"Golder"	2013-01-01T00:00:00Z	"Plantae"	"holobiotype"		"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	"110"	"Inland (non-coastal) upland"	"11020"	"Drained (topographically)"	"87e57609-ab15-4fbd-aae2-99c993a286ec"	"Overdrained forest"	"20200505152142"	"Drier semi-deciduous forest (EN)"	"Forêt sèche semi-caduque (FR)"	"Drier semi-deciduous forest (EN)"	"Forêt sèche semi-caduque (FR)"	"Drier semi-deciduous forest (EN)"	"Golder (2013)"	"7"		"Golder-20130101-1649-72013-01-01"	1	"20200505151119"	"Forêt ouest africaine naine sur-drainée de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"BS61-20191004-1108-40"	"bb-Heterotypic names"
"BS61-20190930-1524-12"	20200506	"Senterre, Bruno"	2019-12-31T00:00:00Z	"Plantae"	"holobiotype"		"20200422155340"	"Tropical lower montane humid"	"110"	"Inland (non-coastal) upland"	"11020"	"Drained (topographically)"	"87e57609-ab15-4fbd-aae2-99c993a286ec"	"Overdrained forest"	"20200506080915"	"Forêt ouest africaine naine sur-drainée de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)"	"West African Overdrained dwarf forest of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"West African Overdrained dwarf forest of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Forêt ouest africaine naine sur-drainée de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)"	"West African Overdrained dwarf forest of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Senterre et al. (2019)"	"52"	"https://doi.org/10.13140/RG.2.2.13242.93129"	"BS61-20190930-1524-122019-12-31"	1	"20200506080915"	"Forêt ouest africaine naine sur-drainée de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)"	"BS61-20190930-1524-12"	"aa-Accepted name"
"Aussel-20181211-0525-31131"	20200506	"Aussel, Alexia"	2018-12-11T00:00:00Z	"Plantae"	"holobiotype"		"e37c3a64-9cb6-4bb0-aec0-e1125f510c65"	"Tropical lower montane perhumid"	"110"	"Inland (non-coastal) upland"	"11020"	"Drained (topographically)"	"87e57609-ab15-4fbd-aae2-99c993a286ec"	"Overdrained forest"	"20200506081704"	"Forêt dense guinéenne basse de très haute montagne sur sol squelettique de Guinée Forestière (FR)"		""	"Forêt dense guinéenne basse de très haute montagne sur sol squelettique de Guinée Forestière (FR)"	"Forêt dense guinéenne basse de très haute montagne sur sol squelettique de Guinée Forestière (FR)"	"Aussel (2018)"	"31131"	"https://dumas.ccsd.cnrs.fr/dumas-01950965"	"Aussel-20181211-0525-311312018-12-11"	1	"20200506080915"	"Forêt ouest africaine naine sur-drainée de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)"	"BS61-20190930-1524-12"	"bb-Heterotypic names"
"BS61-20191001-1559-26d"	20200505	"Senterre, Bruno"	2019-12-31T00:00:00Z	"Plantae"	"holobiotype"		"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	"110"	"Inland (non-coastal) upland"	"11020"	"Drained (topographically)"	"87e57609-ab15-4fbd-aae2-99c993a286ec"	"Overdrained forest"	"20200505160214"	"Forêt ouest africaine naine sur-drainée de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"West African Overdrained dwarf forest of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"West African Overdrained dwarf forest of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Forêt ouest africaine naine sur-drainée de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"West African Overdrained dwarf forest of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Senterre et al. (2019)"	"49"	"https://doi.org/10.13140/RG.2.2.13242.93129"	"BS61-20191001-1559-26d2019-12-31"	1	"20200505160214"	"Forêt ouest africaine naine sur-drainée de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"BS61-20191001-1559-26d"	"aa-Accepted name"
"BS61-20191008-1308-64b"	20200505	"Senterre, Bruno"	2019-12-31T00:00:00Z	"Plantae"	"holobiotype"		"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b"	"Tropical lowland perhumid"	"110"	"Inland (non-coastal) upland"	"11020"	"Drained (topographically)"	"87e57609-ab15-4fbd-aae2-99c993a286ec"	"Overdrained forest"	"20200505091921"	"Forêt ouest africaine naine sur-drainée de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African Overdrained dwarf forest of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"West African Overdrained dwarf forest of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Forêt ouest africaine naine sur-drainée de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African Overdrained dwarf forest of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Senterre et al. (2019)"	"38"	"https://doi.org/10.13140/RG.2.2.13242.93129"	"BS61-20191008-1308-64b2019-12-31"	1	"20200505091921"	"Forêt ouest africaine naine sur-drainée de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"BS61-20191008-1308-64b"	"aa-Accepted name"
"BS61-20191008-1302-64h"	20200505	"Senterre, Bruno"	2019-12-31T00:00:00Z	"Plantae"	"holobiotype"		"e37c3a64-9cb6-4bb0-aec0-e1125f510c65"	"Tropical lower montane perhumid"	"110"	"Inland (non-coastal) upland"	"11020"	"Drained (topographically)"	"87e57609-ab15-4fbd-aae2-99c993a286ec"	"Overdrained forest"	"20200505130203"	"Forêt ouest africaine naine sur-drainée de la zone des Forêts tropicales perhumides sempervirentes montagnardes (FR)"	"West African Overdrained dwarf forest of the Montane tropical perhumid moist evergreen rainforest zone (EN)"	"West African Overdrained dwarf forest of the Montane tropical perhumid moist evergreen rainforest zone (EN)"	"Forêt ouest africaine naine sur-drainée de la zone des Forêts tropicales perhumides sempervirentes montagnardes (FR)"	"West African Overdrained dwarf forest of the Montane tropical perhumid moist evergreen rainforest zone (EN)"	"Senterre et al. (2019)"	"42"	"https://doi.org/10.13140/RG.2.2.13242.93129"	"BS61-20191008-1302-64h2019-12-31"	1	"20200505130203"	"Forêt ouest africaine naine sur-drainée de la zone des Forêts tropicales perhumides sempervirentes montagnardes (FR)"	"BS61-20191008-1302-64h"	"aa-Accepted name"
"BS61-20191010-1152-75"	20200505	"Senterre, Bruno"	2019-12-31T00:00:00Z	"Plantae"	"holobiotype"		"d88800cf-d09e-4404-ace8-ed5ff6d1d433"	"Tropical submontane perhumid"	"110"	"Inland (non-coastal) upland"	"11020"	"Drained (topographically)"	"87e57609-ab15-4fbd-aae2-99c993a286ec"	"Overdrained forest"	"20200505111937"	"Forêt ouest africaine naine sur-drainée de la zone des Forêts tropicales perhumides sempervirentes submontagnardes (FR)"	"West African Overdrained dwarf forest of the Submontane tropical perhumid moist evergreen rainforest zone (EN)"	"West African Overdrained dwarf forest of the Submontane tropical perhumid moist evergreen rainforest zone (EN)"	"Forêt ouest africaine naine sur-drainée de la zone des Forêts tropicales perhumides sempervirentes submontagnardes (FR)"	"West African Overdrained dwarf forest of the Submontane tropical perhumid moist evergreen rainforest zone (EN)"	"Senterre et al. (2019)"	"40"	"https://doi.org/10.13140/RG.2.2.13242.93129"	"BS61-20191010-1152-752019-12-31"	1	"20200505111937"	"Forêt ouest africaine naine sur-drainée de la zone des Forêts tropicales perhumides sempervirentes submontagnardes (FR)"	"BS61-20191010-1152-75"	"aa-Accepted name"
"BS61-20191004-1450-45"	20200505	"Senterre, Bruno"	2019-12-31T00:00:00Z	"Plantae"	"holobiotype"		"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10080"	"Inland riparian (seasonally saturated, flushed, floaded)"	"82357250-99b1-4de1-ab12-dd946412583f"	"Riparian forest on alluvial soil"	"20200505140803"	"Forêt ouest africaine ripicole de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"West African Riparian forest of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"West African Riparian forest of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Forêt ouest africaine ripicole de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"West African Riparian forest of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Senterre et al. (2019)"	"45"	"https://doi.org/10.13140/RG.2.2.13242.93129"	"BS61-20191004-1450-452019-12-31"	1	"20200505140803"	"Forêt ouest africaine ripicole de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"BS61-20191004-1450-45"	"aa-Accepted name"
"Golder-20130101-0440-6"	20200505	"Golder"	2013-01-01T00:00:00Z	"Plantae"	"holobiotype"		"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10080"	"Inland riparian (seasonally saturated, flushed, floaded)"	"82357250-99b1-4de1-ab12-dd946412583f"	"Riparian forest on alluvial soil"	"20200505142844"	"Degraded lowland gallery forest (EN)"	"Forêt galerie de basses terres dégradé (FR)"	"Degraded lowland gallery forest (EN)"	"Forêt galerie de basses terres dégradé (FR)"	"Degraded lowland gallery forest (EN)"	"Golder (2013)"	"6"		"Golder-20130101-0440-62013-01-01"	1	"20200505140803"	"Forêt ouest africaine ripicole de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"BS61-20191004-1450-45"	"bb-Heterotypic names"
"Aussel-20181211-0436-31312"	20200505	"Aussel, Alexia"	2018-12-11T00:00:00Z	"Plantae"	"holobiotype"		"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10080"	"Inland riparian (seasonally saturated, flushed, floaded)"	"82357250-99b1-4de1-ab12-dd946412583f"	"Riparian forest on alluvial soil"	"20200505143233"	"Forêt galerie périodiquement inondée sur sol hydromorphe profond guinéenne (FR)"		""	"Forêt galerie périodiquement inondée sur sol hydromorphe profond guinéenne (FR)"	"Forêt galerie périodiquement inondée sur sol hydromorphe profond guinéenne (FR)"	"Aussel (2018)"	"31312"	"https://dumas.ccsd.cnrs.fr/dumas-01950965"	"Aussel-20181211-0436-313122018-12-11"	1	"20200505140803"	"Forêt ouest africaine ripicole de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"BS61-20191004-1450-45"	"bb-Heterotypic names"
"20200812163333"	20200812	"Couch, Charlotte"	2019-05-01T00:00:00Z	"Plantae"	"holobiotype"		"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b"	"Tropical lowland perhumid"	"110"	"Inland (non-coastal) upland"	"11100"	"Ravine"	"b2af9d95-4f12-40f3-ae6d-a1e193813a1a"	"Ravine forest"	"20200812161712"	"Gallery forest (EN)"		"Gallery forest (EN)"	""	"Gallery forest (EN)"	"Couch (2019)"	"19, 49"	"ISBN 978-1-5272-4065-0"	"202008121633332019-05-01"	1	"20200505140803"	"Forêt ouest africaine ripicole de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"BS61-20191004-1450-45"	"bb-Heterotypic names"
"20200807170902"	20200807	"Voorhoeve, Alexander George"	1965-01-01T00:00:00Z	"Plantae"	"holobiotype"		"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10080"	"Inland riparian (seasonally saturated, flushed, floaded)"	"82357250-99b1-4de1-ab12-dd946412583f"	"Riparian forest on alluvial soil"	"20200807170431"	"River border Forest of the Moist Semi-deciduous Forest Zone (EN)"		"River border Forest of the Moist Semi-deciduous Forest Zone (EN)"	""	"River border Forest of the Moist Semi-deciduous Forest Zone (EN)"	"Voorhoeve (1965)"	"21"	"https://doi.org/10.2307/1217558"	"202008071709021965-01-01"	1	"20200505140803"	"Forêt ouest africaine ripicole de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"BS61-20191004-1450-45"	"bb-Heterotypic names"
"20220909124127"	20220909	"Senterre, Bruno"	2022-09-09T00:00:00Z	"Plantae"	"holobiotype"		"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10080"	"Inland riparian (seasonally saturated, flushed, floaded)"	"82357250-99b1-4de1-ab12-dd946412583f"	"Riparian forest on alluvial soil"	"20220909124900"	"Forêt ouest africaine ripicole de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"West African Riparian forest of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"West African Riparian forest of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Forêt ouest africaine ripicole de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"West African Riparian forest of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"xx"	"xx"		"202209091241272022-09-09"	1	"20220909124900"	"Forêt ouest africaine ripicole de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"20220909124127"	"aa-Accepted name"
"BS61-20191011-1120-77"	20200505	"Senterre, Bruno"	2019-12-31T00:00:00Z	"Plantae"	"holobiotype"		"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b"	"Tropical lowland perhumid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10080"	"Inland riparian (seasonally saturated, flushed, floaded)"	"82357250-99b1-4de1-ab12-dd946412583f"	"Riparian forest on alluvial soil"	"20200505085452"	"Forêt ouest africaine ripicole de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African Riparian forest of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"West African Riparian forest of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Forêt ouest africaine ripicole de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African Riparian forest of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Senterre et al. (2019)"	"37"	"https://doi.org/10.13140/RG.2.2.13242.93129"	"BS61-20191011-1120-772019-12-31"	1	"20200505085452"	"Forêt ouest africaine ripicole de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"BS61-20191011-1120-77"	"aa-Accepted name"
"20200812094236"	20200812	"Diabaté, Moussa"	2019-01-01T00:00:00Z	"Plantae"	"holobiotype"		"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b"	"Tropical lowland perhumid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10080"	"Inland riparian (seasonally saturated, flushed, floaded)"	"82357250-99b1-4de1-ab12-dd946412583f"	"Riparian forest on alluvial soil"	"20200812093256"	"Galerie forestière (FR)"		""	"Galerie forestière (FR)"	"Galerie forestière (FR)"	"Diabaté (2019)"	"16"		"202008120942362019-01-01"	1	"20200505085452"	"Forêt ouest africaine ripicole de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"BS61-20191011-1120-77"	"bb-Heterotypic names"
"20200807170321"	20200807	"Voorhoeve, Alexander George"	1965-01-01T00:00:00Z	"Plantae"	"holobiotype"		"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b"	"Tropical lowland perhumid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10080"	"Inland riparian (seasonally saturated, flushed, floaded)"	"82357250-99b1-4de1-ab12-dd946412583f"	"Riparian forest on alluvial soil"	"20200807170016"	"River border Forest of the Evergreen Forest Zone (EN)"		"River border Forest of the Evergreen Forest Zone (EN)"	""	"River border Forest of the Evergreen Forest Zone (EN)"	"Voorhoeve (1965)"	"21"	"https://doi.org/10.2307/1217558"	"202008071703211965-01-01"	1	"20200505085452"	"Forêt ouest africaine ripicole de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"BS61-20191011-1120-77"	"bb-Heterotypic names"
