"occurrenceID"	"identificationID"	"identifiedBy"	"dateIdentified"	"kingdom"	"biotypeStatus"	"identificationRemarks"	"lifeZoneID"	"lifeZone"	"ecoOrderID"	"ecoOrder"	"ecoFamilyID"	"ecoFamily"	"ecoGenusID"	"ecoGenus"	"ecoSpeciesID"	"ecoSpecies"	"ecoSpeciesTranslated"	"ecoSpeciesEN"	"ecoSpeciesFR"	"ecoSpeciesENFR"	"identificationReference"	"identificationReferencePage"	"identificationReferenceID"	"synof_ecoSpeciesID"	"synof_ecoSpecies"	"synof_ecoSpeciesBiotype"	"nomenclaturalStatus"	"country"	"locality"	"decimalLatitude"	"decimalLongitude"	"verbatimElevation"	"recordedBy"	"recordNumber"	"eventDate"	"lastEidentidentifiedBy"	"lastEidentdateIdentified"
"BS61-20191008-1304-64f"	20200505	"Senterre, Bruno"	2019-12-31T00:00:00Z	"Plantae"	"holobiotype"		"e37c3a64-9cb6-4bb0-aec0-e1125f510c65"	"Tropical lower montane perhumid"	"110"	"Inland (non-coastal) upland"	"11100"	"Ravine"	"b2af9d95-4f12-40f3-ae6d-a1e193813a1a"	"Ravine forest"	"20200505112837"	"Forêt ouest africaine de ravin de la zone des Forêts tropicales perhumides sempervirentes montagnardes (FR)"	"West African Ravine forest of the Montane tropical perhumid moist evergreen rainforest zone (EN)"	"West African Ravine forest of the Montane tropical perhumid moist evergreen rainforest zone (EN)"	"Forêt ouest africaine de ravin de la zone des Forêts tropicales perhumides sempervirentes montagnardes (FR)"	"West African Ravine forest of the Montane tropical perhumid moist evergreen rainforest zone (EN)"	"Senterre et al. (2019)"	"41"	"https://doi.org/10.13140/RG.2.2.13242.93129"	"20200505112837"	"Forêt ouest africaine de ravin de la zone des Forêts tropicales perhumides sempervirentes montagnardes (FR)"	"BS61-20191008-1304-64f"	"aa-Accepted name"	"Guinea"	"Massif du Mont Nimba, Seringbara"	7.61497	-8.41855	""	"Senterre, Bruno|Bidault, Ehoarn"	"BS61-64f"	2019-10-08	"Senterre, Bruno"	2019-12-31T00:00:00Z
"BS61-20191008-1307-64c"	20200505	"Senterre, Bruno"	2019-12-31T00:00:00Z	"Plantae"	"holobiotype"		"d88800cf-d09e-4404-ace8-ed5ff6d1d433"	"Tropical submontane perhumid"	"110"	"Inland (non-coastal) upland"	"11100"	"Ravine"	"b2af9d95-4f12-40f3-ae6d-a1e193813a1a"	"Ravine forest"	"20200505103853"	"Forêt ouest africaine de ravin de la zone des Forêts tropicales perhumides sempervirentes submontagnardes (FR)"	"West African Ravine forest of the Submontane tropical perhumid moist evergreen rainforest zone (EN)"	"West African Ravine forest of the Submontane tropical perhumid moist evergreen rainforest zone (EN)"	"Forêt ouest africaine de ravin de la zone des Forêts tropicales perhumides sempervirentes submontagnardes (FR)"	"West African Ravine forest of the Submontane tropical perhumid moist evergreen rainforest zone (EN)"	"Senterre et al. (2019)"	"40"	"https://doi.org/10.13140/RG.2.2.13242.93129"	"20200505103853"	"Forêt ouest africaine de ravin de la zone des Forêts tropicales perhumides sempervirentes submontagnardes (FR)"	"BS61-20191008-1307-64c"	"aa-Accepted name"	"Guinea"	"Massif du Mont Nimba, Seringbara"	7.63843	-8.42357	"900"	"Senterre, Bruno|Bidault, Ehoarn"	"BS61-64c"	2019-10-08	"Senterre, Bruno"	2019-12-31T00:00:00Z
"BS61-20191004-1553-47b"	20200505	"Senterre, Bruno"	2019-12-31T00:00:00Z	"Plantae"	"holobiotype"		"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10070"	"Inland swamp"	"6fa2e18e-a189-4bf3-8a60-8e267636b292"	"Freshwater swamps"	"20200505133827"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"West African Swamp forest of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"West African Swamp forest of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"West African Swamp forest of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Senterre et al. (2019)"	"44"	"https://doi.org/10.13140/RG.2.2.13242.93129"	"20200505133827"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"BS61-20191004-1553-47b"	"aa-Accepted name"	"Guinea"	"Massif du Mont Nimba, Monts des Génies"	7.71312	-8.36107	"550"	"Senterre, Bruno|Bidault, Ehoarn"	"BS61-47b"	2019-10-04	"Senterre, Bruno"	2019-12-31T00:00:00Z
"Aussel-20181211-0722-3151"	20200505	"Aussel, Alexia"	2018-12-11T00:00:00Z	"Plantae"	"holobiotype"		"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10070"	"Inland swamp"	"6fa2e18e-a189-4bf3-8a60-8e267636b292"	"Freshwater swamps"	"20200505135810"	"Forêt marécageuse sur sol hydromorphe (FR)"		""	"Forêt marécageuse sur sol hydromorphe (FR)"	"Forêt marécageuse sur sol hydromorphe (FR)"	"Aussel (2018)"	"3151"	"https://dumas.ccsd.cnrs.fr/dumas-01950965"	"20200505133827"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"BS61-20191004-1553-47b"	"bb-Heterotypic names"	"Guinea"	"GM, GF"			""	"Aussel, Alexia"	"Aussel-20181211-722-3151"	2018-12-11	"Senterre, Bruno"	2019-12-31T00:00:00Z
"Schnell-19520101-1020-363"	20200505	"Schnell, Raymond"	1952-01-01T00:00:00Z	"Plantae"	"holobiotype"		"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b"	"Tropical lowland perhumid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10070"	"Inland swamp"	"6fa2e18e-a189-4bf3-8a60-8e267636b292"	"Freshwater swamps"	"20200505074653"	"Forêts marécageuses à Uapaca paludosa et Mitragyna ciliata (FR)"		""	"Forêts marécageuses à Uapaca paludosa et Mitragyna ciliata (FR)"	"Forêts marécageuses à Uapaca paludosa et Mitragyna ciliata (FR)"	"Schnell (1952)"	"363"	"www.jstor.org/stable/20034533"	"20200505133827"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"BS61-20191004-1553-47b"	"bb-Heterotypic names"	"Guinea"	"Mont Nimba"			""	"Schnell, Raymond"	"Schnell-195211-1020-363"	1952-01-01	"Senterre, Bruno"	2020-05-06T00:00:00Z
"Astron-20190101-1311-2"	20200505	"Astron"	2019-01-01T00:00:00Z	"Plantae"	"holobiotype"		"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b"	"Tropical lowland perhumid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10070"	"Inland swamp"	"6fa2e18e-a189-4bf3-8a60-8e267636b292"	"Freshwater swamps"	"20200505075640"	"Lowland moist riverine / groundwater forest (EN)"		"Lowland moist riverine / groundwater forest (EN)"	""	"Lowland moist riverine / groundwater forest (EN)"	"Astron (2019)"	"2"		"20200505133827"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"BS61-20191004-1553-47b"	"bb-Heterotypic names"	"Guinea"	"Mount Nimba"			""	"Astron"	"Astron-201911-1311-2"	2019-01-01	"Senterre, Bruno"	2020-05-06T00:00:00Z
"Golder-20130101-2235-5"	20200505	"Golder"	2013-01-01T00:00:00Z	"Plantae"	"holobiotype"		"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10070"	"Inland swamp"	"6fa2e18e-a189-4bf3-8a60-8e267636b292"	"Freshwater swamps"	"20200505134323"	"Lowland wetland / rice field (EN)"	"Terre humide de basses terres / rizière (FR)"	"Lowland wetland / rice field (EN)"	"Terre humide de basses terres / rizière (FR)"	"Lowland wetland / rice field (EN)"	"Golder (2013)"	"5"		"20200505133827"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"BS61-20191004-1553-47b"	"bb-Heterotypic names"	"Guinea"	"Mount Nimba"			""	"Golder"	"Golder-201311-2235-5"	2013-01-01	"Senterre, Bruno"	2019-12-31T00:00:00Z
"20200807170127"	20200807	"Voorhoeve, Alexander George"	1965-01-01T00:00:00Z	"Plantae"	"holobiotype"		"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10070"	"Inland swamp"	"6fa2e18e-a189-4bf3-8a60-8e267636b292"	"Freshwater swamps"	"20200807165550"	"Swamp Forest of the Moist Semi-deciduous Forest Zone (EN)"		"Swamp Forest of the Moist Semi-deciduous Forest Zone (EN)"	""	"Swamp Forest of the Moist Semi-deciduous Forest Zone (EN)"	"Voorhoeve (1965)"	"21"	"https://doi.org/10.2307/1217558"	"20200505133827"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"BS61-20191004-1553-47b"	"bb-Heterotypic names"	"Liberia"	""			""	"Voorhoeve, Alexander George"	"20200807170127"	1965-01-01	"Senterre, Bruno"	2020-08-07T00:00:00Z
"BS61-20190922-1259-4"	20200505	"Senterre, Bruno"	2019-12-31T00:00:00Z	"Plantae"	"holobiotype"		"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10070"	"Inland swamp"	"6fa2e18e-a189-4bf3-8a60-8e267636b292"	"Freshwater swamps"	"20200505155204"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"West African Swamp forest of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"West African Swamp forest of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"West African Swamp forest of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Senterre et al. (2019)"	"48"	"https://doi.org/10.13140/RG.2.2.13242.93129"	"20200505155204"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"BS61-20190922-1259-4"	"aa-Accepted name"	"Guinea"	"Massif du Ziama, route du Mont Kinadou"	8.35445	-9.32521	"867"	"Senterre, Bruno|Konate, Lansana"	"BS61-20190922-1259-4"	2019-09-22	"Senterre, Bruno"	2019-12-31T00:00:00Z
"BS61-20191011-1125-78"	20200505	"Senterre, Bruno"	2019-12-31T00:00:00Z	"Plantae"	"holobiotype"		"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b"	"Tropical lowland perhumid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10070"	"Inland swamp"	"6fa2e18e-a189-4bf3-8a60-8e267636b292"	"Freshwater swamps"	"20200505074404"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African Swamp forest of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"West African Swamp forest of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African Swamp forest of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Senterre et al. (2019)"	"37"	"https://doi.org/10.13140/RG.2.2.13242.93129"	"20200505074404"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"BS61-20191011-1125-78"	"aa-Accepted name"	"Guinea"	"Massif du Mont Nimba, rivière Ya"	7.59357	-8.46403	"622"	"Senterre, Bruno|Bidault, Ehoarn"	"BS61-78"	2019-10-11	"Senterre, Bruno"	2019-12-31T00:00:00Z
"20200807181635"	20201215	"Jongkind, Carel"	2007-01-01T00:00:00Z	"Plantae"	"holobiotype"		"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b"	"Tropical lowland perhumid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10070"	"Inland swamp"	"6fa2e18e-a189-4bf3-8a60-8e267636b292"	"Freshwater swamps"	"20201215102726"	"Raphia palma-pinus swamp (EN)"		"Raphia palma-pinus swamp (EN)"	""	"Raphia palma-pinus swamp (EN)"	"Jongkind (2007)"	"23"	"https://doi.org/10.1896/978-1-934151-01-3.21"	"20200505074404"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"BS61-20191011-1125-78"	"bb-Heterotypic names"	"Liberia"	"North Lorma National Forest, Lawa River"	8.0258	-9.7319	"390"	"Jongkind, Carel"	"20200807181635"	2007-01-01	"Senterre, Bruno"	2020-08-07T00:00:00Z
"20200807165710"	20200807	"Voorhoeve, Alexander George"	1965-01-01T00:00:00Z	"Plantae"	"holobiotype"		"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b"	"Tropical lowland perhumid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10070"	"Inland swamp"	"6fa2e18e-a189-4bf3-8a60-8e267636b292"	"Freshwater swamps"	"20200807164752"	"Swamp Forest of the Evergreen Forest Zone (EN)"		"Swamp Forest of the Evergreen Forest Zone (EN)"	""	"Swamp Forest of the Evergreen Forest Zone (EN)"	"Voorhoeve (1965)"	"21"	"https://doi.org/10.2307/1217558"	"20200505074404"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"BS61-20191011-1125-78"	"bb-Heterotypic names"	"Liberia"	"Gola-Mano (neobiotype designated by B.Senterre, 7/9/2020, based on maps of the author, and because of non-explicit identity of author's Evergreen Forest Zone)"			""	"Voorhoeve, Alexander George"	"20200807165710"	1965-01-01	"Senterre, Bruno"	2020-08-07T00:00:00Z
"20200810180923"	20200810	"Senterre, Bruno"	2020-08-10T00:00:00Z	"Plantae"	""		"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b"	"Tropical lowland perhumid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10070"	"Inland swamp"	"6fa2e18e-a189-4bf3-8a60-8e267636b292"	"Freshwater swamps"	"20200505074404"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African Swamp forest of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"West African Swamp forest of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African Swamp forest of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"				"20200505074404"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"BS61-20191011-1125-78"	"da-Other specimens"	"Sierra Leone"	"Gola North, Mogbai catchment and the floodplains around the Kwadi and Makoi Rivers"	7.65	-10.8667	""	"Klop, Erik"	"20200810180924"	2008-01-01	"Senterre, Bruno"	2020-08-10T00:00:00Z
"20200810184839"	20200810	"Senterre, Bruno"	2020-08-10T00:00:00Z	"Plantae"	""		"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b"	"Tropical lowland perhumid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10070"	"Inland swamp"	"6fa2e18e-a189-4bf3-8a60-8e267636b292"	"Freshwater swamps"	"20200505074404"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African Swamp forest of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"West African Swamp forest of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African Swamp forest of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"				"20200505074404"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"BS61-20191011-1125-78"	"da-Other specimens"	"Sierra Leone"	"Gola East, site 4, Mahoi"	7.3666	-11.2	""	"Davies, A. Glyn"	"20200810184839"	1987-01-01	"Senterre, Bruno"	2020-08-10T00:00:00Z
"20200813153827"	20200813	"Senterre, Bruno"	2020-08-13T00:00:00Z	"Plantae"	""		"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b"	"Tropical lowland perhumid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10070"	"Inland swamp"	"6fa2e18e-a189-4bf3-8a60-8e267636b292"	"Freshwater swamps"	"20200505074404"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African Swamp forest of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"West African Swamp forest of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African Swamp forest of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"				"20200505074404"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"BS61-20191011-1125-78"	"da-Other specimens"	"Liberia"	"West Nimba, Gangra, site DBSF05"	7.55844	-8.63052	"710"	"Hawthorne, William D."	"20200813153827"	2010-08-01	"Senterre, Bruno"	2020-08-13T00:00:00Z
"BS61-20191008-1306-64d"	20200505	"Senterre, Bruno"	2019-12-31T00:00:00Z	"Plantae"	"holobiotype"		"d88800cf-d09e-4404-ace8-ed5ff6d1d433"	"Tropical submontane perhumid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10070"	"Inland swamp"	"6fa2e18e-a189-4bf3-8a60-8e267636b292"	"Freshwater swamps"	"20200505104321"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales perhumides sempervirentes submontagnardes (FR)"	"West African Swamp forest of the Submontane tropical perhumid moist evergreen rainforest zone (EN)"	"West African Swamp forest of the Submontane tropical perhumid moist evergreen rainforest zone (EN)"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales perhumides sempervirentes submontagnardes (FR)"	"West African Swamp forest of the Submontane tropical perhumid moist evergreen rainforest zone (EN)"	"Senterre et al. (2019)"	"40"	"https://doi.org/10.13140/RG.2.2.13242.93129"	"20200505104321"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales perhumides sempervirentes submontagnardes (FR)"	"BS61-20191008-1306-64d"	"aa-Accepted name"	"Guinea"	"Massif du Mont Nimba, Seringbara"	7.58525	-8.44726	"1100"	"Senterre, Bruno|Bidault, Ehoarn"	"BS61-64d"	2019-10-08	"Senterre, Bruno"	2019-12-31T00:00:00Z
"BS61-20190924-0929-1"	20200505	"Senterre, Bruno"	2019-12-31T00:00:00Z	"Plantae"	"holobiotype"		"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	"110"	"Inland (non-coastal) upland"	"11010"	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	"20200505130451"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"West African Mesic forest of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"West African Mesic forest of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"West African Mesic forest of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Senterre et al. (2019)"	"43"	"https://doi.org/10.13140/RG.2.2.13242.93129"	"20200505130451"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"BS61-20190924-0929-1"	"aa-Accepted name"	"Guinea"	"Massif du Ziama, Manikara"	8.39139	-9.32973	"792"	"Senterre, Bruno|Konate, Lansana"	"BS61-20190924-929-1"	2019-09-24	"Senterre, Bruno"	2019-12-31T00:00:00Z
"Aussel-20181211-0930-3112"	20200505	"Aussel, Alexia"	2018-12-11T00:00:00Z	"Plantae"	"holobiotype"		"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	"110"	"Inland (non-coastal) upland"	"11010"	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	"20200505132813"	"Forêt dense guinéenne mésophile (FR)"		""	"Forêt dense guinéenne mésophile (FR)"	"Forêt dense guinéenne mésophile (FR)"	"Aussel (2018)"	"3112"	"https://dumas.ccsd.cnrs.fr/dumas-01950965"	"20200505130451"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"BS61-20190924-0929-1"	"bb-Heterotypic names"	"Guinea"	"région de Kindia, Dubreka, Coyah, GF"			""	"Aussel, Alexia"	"Aussel-20181211-930-3112"	2018-12-11	"Senterre, Bruno"	2019-12-31T00:00:00Z
