"ecoOccurrenceID"	"identificationID"	"identifiedBy"	"dateIdentified"	"lifeZoneID"	"lifeZone"	"ecoOrderID"	"ecoOrder"	"ecoFamilyID"	"ecoFamily"	"ecoGenusID"	"ecoGenus"	"ecoSpeciesID"	"ecoSpecies"	"ecoSpeciesTranslated"	"taxonRemarks"	"identificationReference"	"identificationReferencePage"	"identificationReferenceID"	"biotypeStatus"	"identificationRemarks"
"20200812153547"	"20200812153640"	"Senterre, Bruno"	2020-08-12	"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	110	"Inland (non-coastal) upland"	11070	"Saxicolous"	"628e8351-ae36-480d-bc85-12c094c9d813"	"Saxicolous open vegetation on granitic outcrops"	20200811163418	"West African Saxicolous open vegetation on granitic outcrop of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Végétation ouverte ouest africaine saxicole sur inselberg granitique de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"7bed19ab-1acd-489b-96bf-b01843742a45|Tropical lowland humid|110|Inland (non-coastal) upland|11070|Saxicolous|628e8351-ae36-480d-bc85-12c094c9d813|Saxicolous open vegetation on granitic outcrops|20200811163418|West African Saxicolous open vegetation on granitic outcrop of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)|Végétation ouverte ouest africaine saxicole sur inselberg granitique de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"				""	
"20200812154308"	"20200812154312"	"Couch, Charlotte"	2019-05-01	"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b"	"Tropical lowland perhumid"	110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	20200812151131	"West African Lowland Evergreen Forest (EN)"		"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b|Tropical lowland perhumid|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|20200812151131|West African Lowland Evergreen Forest (EN)|NA"	"Couch (2019)"	""	"ISBN 978-1-5272-4065-0"	"holobiotype"	
"20200812154308"	"20200812154620"	"Senterre, Bruno"	2020-08-12	"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b"	"Tropical lowland perhumid"	110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	20200418143610	"Forêt ouest africaine mésique de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African mesic forest of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b|Tropical lowland perhumid|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|20200418143610|Forêt ouest africaine mésique de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)|West African mesic forest of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"				""	
"20200812155122"	"20200812155127"	"Couch, Charlotte"	2019-05-01	"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b"	"Tropical lowland perhumid"	110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	20200812151131	"West African Lowland Evergreen Forest (EN)"		"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b|Tropical lowland perhumid|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|20200812151131|West African Lowland Evergreen Forest (EN)|NA"				""	
"20200812155122"	"20200812155201"	"Senterre, Bruno"	2020-08-12	"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	20200505130451	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"West African Mesic forest of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"7bed19ab-1acd-489b-96bf-b01843742a45|Tropical lowland humid|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|20200505130451|Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)|West African Mesic forest of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"				""	
"20200812155613"	"20200812155618"	"Couch, Charlotte"	2019-05-01	"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b"	"Tropical lowland perhumid"	110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	20200812151131	"West African Lowland Evergreen Forest (EN)"		"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b|Tropical lowland perhumid|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|20200812151131|West African Lowland Evergreen Forest (EN)|NA"				""	
"20200812155613"	"20200812155647"	"Senterre, Bruno"	2020-08-12	"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	20200505130451	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"West African Mesic forest of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"7bed19ab-1acd-489b-96bf-b01843742a45|Tropical lowland humid|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|20200505130451|Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)|West African Mesic forest of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"				""	
"20200812155937"	"20200812160025"	"Couch, Charlotte"	2019-05-01	"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	20200812154209	"Guinean Highland Submontane Forest (EN)"		"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c|Tropical submontane humid|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|20200812154209|Guinean Highland Submontane Forest (EN)|NA"	"Couch (2019)"	""	"ISBN 978-1-5272-4065-0"	"holobiotype"	
"20200812155937"	"20200812160216"	"Senterre, Bruno"	2020-08-12	"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	20200505152705	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"West African Mesic forest of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c|Tropical submontane humid|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|20200505152705|Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)|West African Mesic forest of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"				""	
"20200812160457"	"20200812160502"	"Couch, Charlotte"	2019-05-01	"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	20200812154209	"Guinean Highland Submontane Forest (EN)"		"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c|Tropical submontane humid|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|20200812154209|Guinean Highland Submontane Forest (EN)|NA"				""	
"20200812160457"	"20200812160551"	"Senterre, Bruno"	2020-08-12	"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	20200505152705	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"West African Mesic forest of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c|Tropical submontane humid|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|20200505152705|Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)|West African Mesic forest of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"				""	
"20200812161405"	"20200812161409"	"Couch, Charlotte"	2019-05-01	"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	20200812160107	"Semi-deciduous forest (EN)"		"7bed19ab-1acd-489b-96bf-b01843742a45|Tropical lowland humid|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|20200812160107|Semi-deciduous forest (EN)|NA"				""	
"20200812161405"	"20200812161816"	"Senterre, Bruno"	2020-08-12	"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	20200505130451	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"West African Mesic forest of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"7bed19ab-1acd-489b-96bf-b01843742a45|Tropical lowland humid|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|20200505130451|Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)|West African Mesic forest of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"				""	
"20200812162153"	"20200812162156"	"Couch, Charlotte"	2019-05-01	"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	20200812160107	"Semi-deciduous forest (EN)"		"7bed19ab-1acd-489b-96bf-b01843742a45|Tropical lowland humid|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|20200812160107|Semi-deciduous forest (EN)|NA"	"Couch (2019)"	"49"	"ISBN 978-1-5272-4065-0"	"holobiotype"	
"20200812162153"	"20200812162302"	"Senterre, Bruno"	2020-08-12	"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	20200505130451	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"West African Mesic forest of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"7bed19ab-1acd-489b-96bf-b01843742a45|Tropical lowland humid|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|20200505130451|Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)|West African Mesic forest of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"				""	
"20200812163333"	"20200812163335"	"Couch, Charlotte"	2019-05-01	"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b"	"Tropical lowland perhumid"	110	"Inland (non-coastal) upland"	11100	"Ravine"	"b2af9d95-4f12-40f3-ae6d-a1e193813a1a"	"Ravine forest"	20200812161712	"Gallery forest (EN)"		"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b|Tropical lowland perhumid|110|Inland (non-coastal) upland|11100|Ravine|b2af9d95-4f12-40f3-ae6d-a1e193813a1a|Ravine forest|20200812161712|Gallery forest (EN)|NA"	"Couch (2019)"	"19, 49"	"ISBN 978-1-5272-4065-0"	"holobiotype"	
"20200812163333"	"20200812163408"	"Senterre, Bruno"	2020-08-12	"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	100	"Inland (non-coastal) wetland (incl. floating vegetation)"	10080	"Inland riparian (seasonally saturated, flushed, floaded)"	"82357250-99b1-4de1-ab12-dd946412583f"	"Riparian forest on alluvial soil"	20200505140803	"Forêt ouest africaine ripicole de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"West African Riparian forest of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"7bed19ab-1acd-489b-96bf-b01843742a45|Tropical lowland humid|100|Inland (non-coastal) wetland (incl. floating vegetation)|10080|Inland riparian (seasonally saturated, flushed, floaded)|82357250-99b1-4de1-ab12-dd946412583f|Riparian forest on alluvial soil|20200505140803|Forêt ouest africaine ripicole de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)|West African Riparian forest of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"				""	
"20200812170349"	"20200812170352"	"Couch, Charlotte"	2019-05-01	"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	110	"Inland (non-coastal) upland"	11070	"Saxicolous"	"4be9ac23-7c73-48b4-8cf1-f10fb3f15075"	"Saxicolous open vegetation on ironstone outcrops"	20200812163239	"High Altitude Lateritic Bowal (EN)"		"7bed19ab-1acd-489b-96bf-b01843742a45|Tropical lowland humid|110|Inland (non-coastal) upland|11070|Saxicolous|4be9ac23-7c73-48b4-8cf1-f10fb3f15075|Saxicolous open vegetation on ironstone outcrops|20200812163239|High Altitude Lateritic Bowal (EN)|NA"	"Couch (2019)"	"163"	"ISBN 978-1-5272-4065-0"	"holobiotype"	
"20200812170349"	"20200812170632"	"Senterre, Bruno"	2020-08-12	"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	110	"Inland (non-coastal) upland"	11070	"Saxicolous"	"4be9ac23-7c73-48b4-8cf1-f10fb3f15075"	"Saxicolous open vegetation on ironstone outcrops"	20200506083225	"Prairie ouest africaine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales de plaine (FR)"	"West African Saxicolous grassland on ironstone of the Lowland tropical rainforest zone (EN)"	"7bed19ab-1acd-489b-96bf-b01843742a45|Tropical lowland humid|110|Inland (non-coastal) upland|11070|Saxicolous|4be9ac23-7c73-48b4-8cf1-f10fb3f15075|Saxicolous open vegetation on ironstone outcrops|20200506083225|Prairie ouest africaine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales de plaine (FR)|West African Saxicolous grassland on ironstone of the Lowland tropical rainforest zone (EN)"				""	
"20200812171900"	"20200812171904"	"Couch, Charlotte"	2019-05-01	"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	110	"Inland (non-coastal) upland"	11070	"Saxicolous"	"4be9ac23-7c73-48b4-8cf1-f10fb3f15075"	"Saxicolous open vegetation on ironstone outcrops"	20200812170452	"Low Altitude Lateritic Bowal (EN)"		"7bed19ab-1acd-489b-96bf-b01843742a45|Tropical lowland humid|110|Inland (non-coastal) upland|11070|Saxicolous|4be9ac23-7c73-48b4-8cf1-f10fb3f15075|Saxicolous open vegetation on ironstone outcrops|20200812170452|Low Altitude Lateritic Bowal (EN)|NA"	"Couch (2019)"	"31"	"ISBN 978-1-5272-4065-0"	"holobiotype"	
"20200812171900"	"20200812172242"	"Senterre, Bruno"	2020-08-12	"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	110	"Inland (non-coastal) upland"	11070	"Saxicolous"	"4be9ac23-7c73-48b4-8cf1-f10fb3f15075"	"Saxicolous open vegetation on ironstone outcrops"	20200506083225	"Prairie ouest africaine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales de plaine (FR)"	"West African Saxicolous grassland on ironstone of the Lowland tropical rainforest zone (EN)"	"7bed19ab-1acd-489b-96bf-b01843742a45|Tropical lowland humid|110|Inland (non-coastal) upland|11070|Saxicolous|4be9ac23-7c73-48b4-8cf1-f10fb3f15075|Saxicolous open vegetation on ironstone outcrops|20200506083225|Prairie ouest africaine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales de plaine (FR)|West African Saxicolous grassland on ironstone of the Lowland tropical rainforest zone (EN)"				""	
"20200812172738"	"20200812172742"	"Couch, Charlotte"	2019-05-01	"20200422155340"	"Tropical lower montane humid"	110	"Inland (non-coastal) upland"	11070	"Saxicolous"	"292889d7-85be-44d3-8860-05f8e045f945"	"Saxicolous open vegetation on ultramafic outcrop"	20200812171840	"Submontane grassland on leached ferralitic itabirite (EN)"		"20200422155340|Tropical lower montane humid|110|Inland (non-coastal) upland|11070|Saxicolous|292889d7-85be-44d3-8860-05f8e045f945|Saxicolous open vegetation on ultramafic outcrop|20200812171840|Submontane grassland on leached ferralitic itabirite (EN)|NA"	"Couch (2019)"	"159"	"ISBN 978-1-5272-4065-0"	"holobiotype"	
"20200812172738"	"20200812173458"	"Senterre, Bruno"	2020-08-12	"20200422155340"	"Tropical lower montane humid"	110	"Inland (non-coastal) upland"	11070	"Saxicolous"	"292889d7-85be-44d3-8860-05f8e045f945"	"Saxicolous open vegetation on ultramafic outcrop"	20200506113810	"Prairie ouest africaine saxicole sur quartzite de la zone des Forêts tropicales montagnardes (FR)"	"West African Saxicolous grassland on quartzite of the Montane tropical rainforest zone (EN)"	"20200422155340|Tropical lower montane humid|110|Inland (non-coastal) upland|11070|Saxicolous|292889d7-85be-44d3-8860-05f8e045f945|Saxicolous open vegetation on ultramafic outcrop|20200506113810|Prairie ouest africaine saxicole sur quartzite de la zone des Forêts tropicales montagnardes (FR)|West African Saxicolous grassland on quartzite of the Montane tropical rainforest zone (EN)"				""	
"20200812180011"	"20200812180034"	"Senterre, Bruno"	2020-08-12	"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b"	"Tropical lowland perhumid"	110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	20200418143610	"Forêt ouest africaine mésique de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African mesic forest of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b|Tropical lowland perhumid|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|20200418143610|Forêt ouest africaine mésique de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)|West African mesic forest of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"				""	
"20200812180248"	"20200812180252"	"Couch, Charlotte"	2019-05-01	"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	20200812154209	"Guinean Highland Submontane Forest (EN)"		"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c|Tropical submontane humid|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|20200812154209|Guinean Highland Submontane Forest (EN)|NA"				""	
"20200812180248"	"20200812180428"	"Senterre, Bruno"	2020-08-12	"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	20200505152705	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"West African Mesic forest of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c|Tropical submontane humid|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|20200505152705|Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)|West African Mesic forest of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"				""	
"20200812180546"	"20200812180549"	"Couch, Charlotte"	2019-05-01	"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	110	"Inland (non-coastal) upland"	11070	"Saxicolous"	"4be9ac23-7c73-48b4-8cf1-f10fb3f15075"	"Saxicolous open vegetation on ironstone outcrops"	20200812163239	"High Altitude Lateritic Bowal (EN)"		"7bed19ab-1acd-489b-96bf-b01843742a45|Tropical lowland humid|110|Inland (non-coastal) upland|11070|Saxicolous|4be9ac23-7c73-48b4-8cf1-f10fb3f15075|Saxicolous open vegetation on ironstone outcrops|20200812163239|High Altitude Lateritic Bowal (EN)|NA"				""	
"20200812180546"	"20200812180731"	"Senterre, Bruno"	2020-08-12	"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	110	"Inland (non-coastal) upland"	11070	"Saxicolous"	"628e8351-ae36-480d-bc85-12c094c9d813"	"Saxicolous open vegetation on granitic outcrops"	20200811163031	"West African Saxicolous open vegetation on granitic outcrop of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Prairie ouest africaine saxicole sur inselberg granitique de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c|Tropical submontane humid|110|Inland (non-coastal) upland|11070|Saxicolous|628e8351-ae36-480d-bc85-12c094c9d813|Saxicolous open vegetation on granitic outcrops|20200811163031|West African Saxicolous open vegetation on granitic outcrop of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)|Prairie ouest africaine saxicole sur inselberg granitique de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"				""	
"20200813093558"	"20200813093602"	"Senterre, Bruno"	2020-08-13	"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	20200505152705	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"West African Mesic forest of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c|Tropical submontane humid|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|20200505152705|Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)|West African Mesic forest of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"				""	
"20200813094013"	"20200813094016"	"Senterre, Bruno"	2020-08-13	"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	110	"Inland (non-coastal) upland"	11080	"Subsaxicolous"	"aa639302-e87b-4d89-b7bd-0d3265c50982"	"Subsaxicolous dwarf forest on granitic outcrop"	20200811162221	"West African Saxicolous dwarf forest on granitic outcrop of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Forêt ouest africaine naine saxicole sur inselberg granitique de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c|Tropical submontane humid|110|Inland (non-coastal) upland|11080|Subsaxicolous|aa639302-e87b-4d89-b7bd-0d3265c50982|Subsaxicolous dwarf forest on granitic outcrop|20200811162221|West African Saxicolous dwarf forest on granitic outcrop of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)|Forêt ouest africaine naine saxicole sur inselberg granitique de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"				""	
"20200813094303"	"20200813094307"	"Senterre, Bruno"	2020-08-13	"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	110	"Inland (non-coastal) upland"	11070	"Saxicolous"	"628e8351-ae36-480d-bc85-12c094c9d813"	"Saxicolous open vegetation on granitic outcrops"	20200811163031	"West African Saxicolous open vegetation on granitic outcrop of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Prairie ouest africaine saxicole sur inselberg granitique de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c|Tropical submontane humid|110|Inland (non-coastal) upland|11070|Saxicolous|628e8351-ae36-480d-bc85-12c094c9d813|Saxicolous open vegetation on granitic outcrops|20200811163031|West African Saxicolous open vegetation on granitic outcrop of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)|Prairie ouest africaine saxicole sur inselberg granitique de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"				""	
"20200813094800"	"20200813094803"	"Senterre, Bruno"	2020-08-13	"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	110	"Inland (non-coastal) upland"	11070	"Saxicolous"	"628e8351-ae36-480d-bc85-12c094c9d813"	"Saxicolous open vegetation on granitic outcrops"	20200811163031	"West African Saxicolous open vegetation on granitic outcrop of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Prairie ouest africaine saxicole sur inselberg granitique de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c|Tropical submontane humid|110|Inland (non-coastal) upland|11070|Saxicolous|628e8351-ae36-480d-bc85-12c094c9d813|Saxicolous open vegetation on granitic outcrops|20200811163031|West African Saxicolous open vegetation on granitic outcrop of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)|Prairie ouest africaine saxicole sur inselberg granitique de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"				""	
"20200813095320"	"20200813095324"	"Senterre, Bruno"	2020-08-13	"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	20200505130451	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"West African Mesic forest of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"7bed19ab-1acd-489b-96bf-b01843742a45|Tropical lowland humid|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|20200505130451|Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)|West African Mesic forest of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"				""	
